contractSymbol,lastTradeDate,strike,bid,ask,lastPrice,put_call,exp_date,time to maturity,implied volatility
MSFT210416C00210000,2021-03-04 19:23:47,210.0,20.5,22.0,21.15,call,2021-04-16,0.1178082191780822,0.349578857421875
MSFT210416C00215000,2021-03-04 19:45:21,215.0,16.7,18.9,17.1,call,2021-04-16,0.1178082191780822,0.3159332275390625
MSFT210416C00220000,2021-03-04 20:52:06,220.0,13.0,14.25,13.9,call,2021-04-16,0.1178082191780822,0.311126708984375
MSFT210416C00225000,2021-03-04 20:53:01,225.0,10.2,11.5,10.5,call,2021-04-16,0.1178082191780822,0.299835205078125
MSFT210416C00230000,2021-03-04 20:55:55,230.0,6.9,8.5,7.75,call,2021-04-16,0.1178082191780822,0.283966064453125
MSFT210416C00235000,2021-03-04 20:57:08,235.0,5.2,6.35,5.78,call,2021-04-16,0.1178082191780822,0.2800750732421875
MSFT210416C00240000,2021-03-04 20:56:04,240.0,3.9,5.0,4.0,call,2021-04-16,0.1178082191780822,0.2823638916015625
MSFT210416C00245000,2021-03-04 20:57:42,245.0,2.5,2.9,2.73,call,2021-04-16,0.1178082191780822,0.2722930908203125
MSFT210416P00205000,2021-03-04 20:57:12,205.0,3.15,3.45,3.25,put,2021-04-16,0.1178082191780822,0.371551513671875
MSFT210416P00210000,2021-03-04 20:39:32,210.0,4.0,4.35,4.1,put,2021-04-16,0.1178082191780822,0.362548828125
MSFT210416P00215000,2021-03-04 20:51:25,215.0,5.05,5.5,5.15,put,2021-04-16,0.1178082191780822,0.331573486328125
MSFT210416P00220000,2021-03-04 20:42:29,220.0,6.5,7.1,6.77,put,2021-04-16,0.1178082191780822,0.3209686279296875
MSFT210416P00225000,2021-03-04 20:37:39,225.0,7.55,9.05,8.67,put,2021-04-16,0.1178082191780822,0.31982421875
MSFT210416P00230000,2021-03-04 20:00:58,230.0,9.8,11.75,11.3,put,2021-04-16,0.1178082191780822,0.31482696533203125
MSFT210416P00235000,2021-03-04 20:45:52,235.0,12.75,14.35,14.1,put,2021-04-16,0.1178082191780822,0.3034210205078125
MSFT210416P00240000,2021-03-04 20:18:38,240.0,16.9,19.5,16.94,put,2021-04-16,0.1178082191780822,0.2928924560546875
MSFT210416P00245000,2021-03-04 20:49:09,245.0,20.4,21.5,20.77,put,2021-04-16,0.1178082191780822,0.289306640625
MSFT210423C00215000,2021-03-04 20:32:54,215.0,17.3,18.6,17.55,call,2021-04-23,0.136986301369863,0.30487060546875
MSFT210423C00220000,2021-03-04 19:14:36,220.0,13.9,14.95,14.25,call,2021-04-23,0.136986301369863,0.2973175048828125
MSFT210423C00222500,2021-03-04 18:48:26,222.5,12.5,13.3,12.71,call,2021-04-23,0.136986301369863,0.297088623046875
MSFT210423C00225000,2021-03-04 20:06:40,225.0,10.9,12.05,11.55,call,2021-04-23,0.136986301369863,0.3086090087890625
MSFT210423C00227500,2021-03-04 20:38:52,227.5,9.5,10.5,9.55,call,2021-04-23,0.136986301369863,0.28839111328125
MSFT210423C00230000,2021-03-04 20:53:26,230.0,8.45,9.2,8.62,call,2021-04-23,0.136986301369863,0.28812408447265625
MSFT210423C00232500,2021-03-04 20:30:20,232.5,7.3,8.0,7.6,call,2021-04-23,0.136986301369863,0.285186767578125
MSFT210423C00235000,2021-03-04 20:12:43,235.0,6.2,7.0,6.65,call,2021-04-23,0.136986301369863,0.2843475341796875
MSFT210423C00237500,2021-03-04 17:05:36,237.5,5.25,6.15,7.15,call,2021-04-23,0.136986301369863,0.3265380859375
MSFT210423C00240000,2021-03-04 20:50:37,240.0,4.45,5.15,4.88,call,2021-04-23,0.136986301369863,0.28659820556640625
MSFT210423C00242500,2021-03-04 18:23:19,242.5,3.7,4.45,4.0,call,2021-04-23,0.136986301369863,0.2878570556640625
MSFT210423C00245000,2021-03-04 20:45:01,245.0,3.05,3.8,3.33,call,2021-04-23,0.136986301369863,0.2771759033203125
MSFT210423C00247500,2021-03-04 17:08:27,247.5,2.55,3.25,3.69,call,2021-04-23,0.136986301369863,0.3106689453125
MSFT210423P00205000,2021-03-04 18:14:07,205.0,3.45,4.2,3.8,put,2021-04-23,0.136986301369863,0.3730010986328125
MSFT210423P00207500,2021-03-04 17:56:57,207.5,3.9,4.65,4.29,put,2021-04-23,0.136986301369863,0.373992919921875
MSFT210423P00210000,2021-03-04 20:00:50,210.0,4.4,5.25,4.73,put,2021-04-23,0.136986301369863,0.357513427734375
MSFT210423P00215000,2021-03-04 18:13:12,215.0,5.6,6.5,6.05,put,2021-04-23,0.136986301369863,0.337371826171875
MSFT210423P00220000,2021-03-04 16:03:04,220.0,7.25,8.1,5.62,put,2021-04-23,0.136986301369863,0.2626800537109375
MSFT210423P00222500,2021-03-04 19:07:30,222.5,8.15,8.9,9.21,put,2021-04-23,0.136986301369863,0.3450775146484375
MSFT210423P00225000,2021-03-04 20:52:51,225.0,9.15,10.1,9.51,put,2021-04-23,0.136986301369863,0.3240966796875
MSFT210423P00227500,2021-03-04 17:40:15,227.5,10.25,11.2,9.62,put,2021-04-23,0.136986301369863,0.2902984619140625
MSFT210423P00230000,2021-03-04 20:48:41,230.0,11.5,12.3,11.95,put,2021-04-23,0.136986301369863,0.3133392333984375
MSFT210423P00232500,2021-03-04 19:13:18,232.5,12.85,13.85,14.12,put,2021-04-23,0.136986301369863,0.3311920166015625
MSFT210423P00235000,2021-03-04 16:02:53,235.0,14.3,15.1,11.73,put,2021-04-23,0.136986301369863,0.21259307861328125
MSFT210423P00237500,2021-03-04 15:15:23,237.5,15.35,16.7,16.03,put,2021-04-23,0.136986301369863,0.29384613037109375
MSFT210423P00242500,2021-03-04 17:35:45,242.5,18.75,20.3,19.01,put,2021-04-23,0.136986301369863,0.2850341796875
MSFT210521C00205000,2021-02-25 16:23:29,205.0,27.3,30.2,32.85,call,2021-05-21,0.2136986301369863,0.47847747802734375
MSFT210521C00210000,2021-03-04 20:53:17,210.0,23.55,26.4,23.9,call,2021-05-21,0.2136986301369863,0.32176971435546875
MSFT210521C00215000,2021-03-04 19:40:22,215.0,18.95,22.05,20.66,call,2021-05-21,0.2136986301369863,0.3163909912109375
MSFT210521C00220000,2021-03-04 20:29:50,220.0,16.85,18.8,17.18,call,2021-05-21,0.2136986301369863,0.3050994873046875
MSFT210521C00225000,2021-03-04 20:41:40,225.0,13.95,16.45,14.2,call,2021-05-21,0.2136986301369863,0.30666351318359375
MSFT210521C00230000,2021-03-04 20:59:21,230.0,11.4,12.0,11.5,call,2021-05-21,0.2136986301369863,0.2954864501953125
MSFT210521C00235000,2021-03-04 20:56:25,235.0,9.25,11.55,9.3,call,2021-05-21,0.2136986301369863,0.28656005859375
MSFT210521C00240000,2021-03-04 20:49:36,240.0,7.2,7.75,7.5,call,2021-05-21,0.2136986301369863,0.287322998046875
MSFT210521C00245000,2021-03-04 20:11:42,245.0,5.65,7.25,5.9,call,2021-05-21,0.2136986301369863,0.29270172119140625
MSFT210521P00205000,2021-03-04 20:59:21,205.0,4.85,6.3,6.2,put,2021-05-21,0.2136986301369863,0.37921905517578125
MSFT210521P00210000,2021-03-04 20:53:22,210.0,6.05,8.7,7.5,put,2021-05-21,0.2136986301369863,0.36151885986328125
MSFT210521P00215000,2021-03-04 20:51:18,215.0,7.35,9.1,9.0,put,2021-05-21,0.2136986301369863,0.3495025634765625
MSFT210521P00220000,2021-03-04 20:49:19,220.0,10.4,10.95,10.75,put,2021-05-21,0.2136986301369863,0.3441619873046875
MSFT210521P00225000,2021-03-04 20:33:25,225.0,12.5,13.0,12.6,put,2021-05-21,0.2136986301369863,0.341033935546875
MSFT210521P00230000,2021-03-04 20:42:32,230.0,13.45,15.45,15.4,put,2021-05-21,0.2136986301369863,0.34008026123046875
MSFT210521P00235000,2021-03-04 19:56:04,235.0,16.1,19.55,17.5,put,2021-05-21,0.2136986301369863,0.3141021728515625
MSFT210521P00240000,2021-03-04 19:07:53,240.0,19.25,22.5,21.95,put,2021-05-21,0.2136986301369863,0.3444671630859375
MSFT210521P00245000,2021-03-04 18:59:10,245.0,22.75,24.65,26.15,put,2021-05-21,0.2136986301369863,0.36792755126953125
MSFT210618C00205000,2021-03-04 20:56:22,205.0,27.2,31.5,29.1,call,2021-06-18,0.29041095890410956,0.3183746337890625
MSFT210618C00210000,2021-03-04 19:45:54,210.0,25.05,27.25,25.39,call,2021-06-18,0.29041095890410956,0.302734375
MSFT210618C00215000,2021-03-04 20:47:25,215.0,20.15,24.1,21.92,call,2021-06-18,0.29041095890410956,0.29293060302734375
MSFT210618C00220000,2021-03-04 20:57:42,220.0,18.55,21.2,19.04,call,2021-06-18,0.29041095890410956,0.29636383056640625
MSFT210618C00225000,2021-03-04 20:08:39,225.0,15.8,18.0,16.0,call,2021-06-18,0.29041095890410956,0.2962493896484375
MSFT210618C00230000,2021-03-04 20:36:43,230.0,13.1,15.5,13.66,call,2021-06-18,0.29041095890410956,0.29407501220703125
MSFT210618C00235000,2021-03-04 20:19:24,235.0,10.95,13.1,11.55,call,2021-06-18,0.29041095890410956,0.2880096435546875
MSFT210618C00240000,2021-03-04 20:58:00,240.0,9.0,9.8,9.45,call,2021-06-18,0.29041095890410956,0.2823638916015625
MSFT210618C00245000,2021-03-04 20:17:16,245.0,5.85,9.35,7.6,call,2021-06-18,0.29041095890410956,0.2819061279296875
MSFT210618P00205000,2021-03-04 19:48:26,205.0,6.05,7.75,7.25,put,2021-06-18,0.29041095890410956,0.35175323486328125
MSFT210618P00210000,2021-03-04 20:31:21,210.0,8.75,9.2,9.05,put,2021-06-18,0.29041095890410956,0.347900390625
MSFT210618P00215000,2021-03-04 19:45:58,215.0,8.65,12.0,10.6,put,2021-06-18,0.29041095890410956,0.33863067626953125
MSFT210618P00220000,2021-03-04 20:11:12,220.0,12.2,14.2,13.02,put,2021-06-18,0.29041095890410956,0.3484344482421875
MSFT210618P00225000,2021-03-04 20:53:16,225.0,14.35,14.9,14.64,put,2021-06-18,0.29041095890410956,0.34015655517578125
MSFT210618P00230000,2021-03-04 20:44:05,230.0,14.85,17.35,17.06,put,2021-06-18,0.29041095890410956,0.33084869384765625
MSFT210618P00235000,2021-03-04 19:01:39,235.0,19.5,21.75,21.08,put,2021-06-18,0.29041095890410956,0.3481292724609375
MSFT210618P00240000,2021-03-04 18:51:51,240.0,22.3,23.15,22.67,put,2021-06-18,0.29041095890410956,0.31543731689453125
MSFT210618P00245000,2021-03-04 14:30:00,245.0,25.6,26.5,25.55,put,2021-06-18,0.29041095890410956,0.30918121337890625
MSFT210716C00205000,2021-03-04 20:37:02,205.0,30.1,33.0,30.64,call,2021-07-16,0.36712328767123287,0.30834197998046875
MSFT210716C00210000,2021-03-04 16:17:50,210.0,26.65,29.6,27.17,call,2021-07-16,0.36712328767123287,0.299072265625
MSFT210716C00215000,2021-03-04 20:41:57,215.0,22.3,26.35,23.62,call,2021-07-16,0.36712328767123287,0.28858184814453125
MSFT210716C00220000,2021-03-04 20:53:22,220.0,18.7,23.2,20.65,call,2021-07-16,0.36712328767123287,0.2896881103515625
MSFT210716C00225000,2021-03-04 20:25:28,225.0,17.6,20.4,18.0,call,2021-07-16,0.36712328767123287,0.29689788818359375
MSFT210716C00230000,2021-03-04 20:03:24,230.0,14.8,17.9,15.7,call,2021-07-16,0.36712328767123287,0.2954864501953125
MSFT210716C00235000,2021-03-04 20:25:04,235.0,12.8,15.6,13.15,call,2021-07-16,0.36712328767123287,0.28179168701171875
MSFT210716C00240000,2021-03-04 20:42:29,240.0,10.8,13.5,10.8,call,2021-07-16,0.36712328767123287,0.272216796875
MSFT210716C00245000,2021-03-04 19:45:57,245.0,7.0,11.8,9.1,call,2021-07-16,0.36712328767123287,0.2744483947753906
MSFT210716P00205000,2021-03-04 19:47:39,205.0,6.5,9.15,8.8,put,2021-07-16,0.36712328767123287,0.346832275390625
MSFT210716P00210000,2021-03-04 18:34:35,210.0,8.0,10.7,10.5,put,2021-07-16,0.36712328767123287,0.3412628173828125
MSFT210716P00215000,2021-03-04 16:04:01,215.0,11.9,14.5,12.55,put,2021-07-16,0.36712328767123287,0.34271240234375
MSFT210716P00220000,2021-03-04 19:19:35,220.0,11.8,16.5,14.4,put,2021-07-16,0.36712328767123287,0.3401947021484375
MSFT210716P00225000,2021-03-04 19:11:15,225.0,15.95,18.5,17.25,put,2021-07-16,0.36712328767123287,0.35587310791015625
MSFT210716P00230000,2021-03-04 18:40:46,230.0,16.55,21.0,18.3,put,2021-07-16,0.36712328767123287,0.321197509765625
MSFT210716P00235000,2021-03-04 19:28:20,235.0,19.0,22.8,21.9,put,2021-07-16,0.36712328767123287,0.3289222717285156
MSFT210716P00240000,2021-03-04 16:23:38,240.0,22.2,26.8,21.65,put,2021-07-16,0.36712328767123287,0.2666473388671875
MSFT210716P00245000,2021-03-04 20:46:54,245.0,25.15,29.1,28.2,put,2021-07-16,0.36712328767123287,0.32726287841796875
MSFT210820C00205000,2021-02-25 18:59:57,205.0,32.0,35.0,34.1,call,2021-08-20,0.46301369863013697,0.33100128173828125
MSFT210820C00210000,2021-03-04 19:57:34,210.0,28.65,31.6,29.77,call,2021-08-20,0.46301369863013697,0.30658721923828125
MSFT210820C00215000,2021-03-04 18:34:30,215.0,25.5,28.3,26.15,call,2021-08-20,0.46301369863013697,0.29552459716796875
MSFT210820C00220000,2021-03-04 18:34:30,220.0,22.6,25.5,22.32,call,2021-08-20,0.46301369863013697,0.28125762939453125
MSFT210820C00225000,2021-03-04 19:11:08,225.0,20.0,22.8,19.75,call,2021-08-20,0.46301369863013697,0.28896331787109375
MSFT210820C00230000,2021-03-04 19:08:03,230.0,17.4,20.0,17.2,call,2021-08-20,0.46301369863013697,0.2834320068359375
MSFT210820C00235000,2021-03-04 18:07:45,235.0,15.15,18.0,15.38,call,2021-08-20,0.46301369863013697,0.2831840515136719
MSFT210820C00240000,2021-03-04 19:34:31,240.0,13.1,16.0,13.52,call,2021-08-20,0.46301369863013697,0.2823066711425781
MSFT210820C00245000,2021-03-04 18:02:53,245.0,11.25,14.0,11.15,call,2021-08-20,0.46301369863013697,0.27339935302734375
MSFT210820P00205000,2021-03-04 19:17:29,205.0,9.4,13.2,11.4,put,2021-08-20,0.46301369863013697,0.35900115966796875
MSFT210820P00210000,2021-03-04 15:44:55,210.0,10.6,14.9,11.41,put,2021-08-20,0.46301369863013697,0.32344818115234375
MSFT210820P00215000,2021-03-03 19:58:54,215.0,13.0,16.8,13.43,put,2021-08-20,0.46301369863013697,0.32436370849609375
MSFT210820P00220000,2021-03-04 18:13:19,220.0,16.25,16.85,16.5,put,2021-08-20,0.46301369863013697,0.3431510925292969
MSFT210820P00225000,2021-03-03 17:17:46,225.0,18.55,21.0,16.55,put,2021-08-20,0.46301369863013697,0.30918121337890625
MSFT210820P00230000,2021-03-04 16:09:48,230.0,21.05,23.5,19.25,put,2021-08-20,0.46301369863013697,0.30605316162109375
MSFT210820P00235000,2021-03-04 18:19:16,235.0,23.75,26.3,24.72,put,2021-08-20,0.46301369863013697,0.34381866455078125
MSFT210820P00240000,2021-03-02 20:59:48,240.0,26.6,29.5,27.72,put,2021-08-20,0.46301369863013697,0.34046173095703125
MSFT210820P00245000,2021-03-03 16:19:45,245.0,29.8,32.5,27.7,put,2021-08-20,0.46301369863013697,0.2887725830078125
