contractSymbol,lastTradeDate,strike,bid,ask,lastPrice,put_call,exp_date,time to maturity,implied volatility
TSLA210401P00640000,2021-03-04 20:50:52,640.0,61.55,66.1,63.18,put,2021-04-01,0.07671232876712329,0.770263671875
TSLA210401P00645000,2021-03-04 19:44:17,645.0,64.5,68.9,68.9,put,2021-04-01,0.07671232876712329,0.8060073852539062
TSLA210401P00650000,2021-03-04 20:00:10,650.0,67.15,71.75,72.75,put,2021-04-01,0.07671232876712329,0.8140182495117188
TSLA210401P00655000,2021-03-04 19:18:17,655.0,70.15,76.0,76.91,put,2021-04-01,0.07671232876712329,0.8264923095703125
TSLA210401P00660000,2021-03-04 20:00:10,660.0,73.05,77.8,74.1,put,2021-04-01,0.07671232876712329,0.7374191284179688
TSLA210401P00665000,2021-03-04 20:44:02,665.0,76.2,80.9,79.0,put,2021-04-01,0.07671232876712329,0.76080322265625
TSLA210401P00670000,2021-03-04 16:46:52,670.0,77.45,84.0,93.2,put,2021-04-01,0.07671232876712329,0.9184837341308594
TSLA210401P00675000,2021-03-04 20:52:52,675.0,81.0,87.35,83.48,put,2021-04-01,0.07671232876712329,0.7306098937988281
TSLA210401P00680000,2021-03-04 19:49:26,680.0,85.8,90.65,88.15,put,2021-04-01,0.07671232876712329,0.75042724609375
TSLA210409C00600000,2021-03-04 20:57:29,600.0,68.95,71.4,70.14,call,2021-04-09,0.09863013698630137,0.7514190673828125
TSLA210409C00610000,2021-03-04 20:59:38,610.0,63.35,65.85,63.99,call,2021-04-09,0.09863013698630137,0.7466506958007812
TSLA210409C00630000,2021-03-04 19:28:28,630.0,53.35,59.05,53.0,call,2021-04-09,0.09863013698630137,0.7271194458007812
TSLA210409C00640000,2021-03-04 20:47:38,640.0,48.6,51.0,48.5,call,2021-04-09,0.09863013698630137,0.7123565673828125
TSLA210409C00650000,2021-03-04 20:26:55,650.0,44.25,46.3,43.65,call,2021-04-09,0.09863013698630137,0.6933212280273438
TSLA210409C00655000,2021-03-04 19:03:25,655.0,42.35,44.55,38.85,call,2021-04-09,0.09863013698630137,0.6533432006835938
TSLA210409C00660000,2021-03-04 20:18:24,660.0,40.25,42.5,39.65,call,2021-04-09,0.09863013698630137,0.6855201721191406
TSLA210409C00665000,2021-03-04 15:51:31,665.0,38.25,40.65,52.52,call,2021-04-09,0.09863013698630137,0.8721923828125
TSLA210409C00670000,2021-03-04 19:03:55,670.0,36.55,38.55,34.3,call,2021-04-09,0.09863013698630137,0.6606864929199219
TSLA210409C00675000,2021-03-04 18:50:33,675.0,34.95,36.85,38.23,call,2021-04-09,0.09863013698630137,0.7321357727050781
TSLA210409C00680000,2021-03-04 18:22:17,680.0,33.15,35.15,35.0,call,2021-04-09,0.09863013698630137,0.7126045227050781
TSLA210409P00560000,2021-03-04 20:57:25,560.0,32.7,34.25,33.66,put,2021-04-09,0.09863013698630137,0.7970428466796875
TSLA210409P00570000,2021-03-04 19:43:52,570.0,36.1,37.7,38.75,put,2021-04-09,0.09863013698630137,0.8092880249023438
TSLA210409P00580000,2021-03-04 19:43:52,580.0,39.7,41.5,44.0,put,2021-04-09,0.09863013698630137,0.823516845703125
TSLA210409P00590000,2021-03-04 20:43:28,590.0,43.55,45.55,46.04,put,2021-04-09,0.09863013698630137,0.7935905456542969
TSLA210409P00600000,2021-03-04 20:57:29,600.0,47.7,49.35,48.9,put,2021-04-09,0.09863013698630137,0.7753372192382812
TSLA210409P00610000,2021-03-04 20:51:34,610.0,52.15,57.05,54.1,put,2021-04-09,0.09863013698630137,0.7888031005859375
TSLA210409P00620000,2021-03-04 20:05:53,620.0,56.85,58.85,59.15,put,2021-04-09,0.09863013698630137,0.799407958984375
TSLA210409P00630000,2021-03-04 18:13:42,630.0,62.15,64.05,63.9,put,2021-04-09,0.09863013698630137,0.777740478515625
TSLA210409P00640000,2021-03-04 19:00:11,640.0,67.1,69.35,68.75,put,2021-04-09,0.09863013698630137,0.7543563842773438
TSLA210409P00650000,2021-03-04 20:03:51,650.0,73.2,75.05,74.95,put,2021-04-09,0.09863013698630137,0.7488632202148438
TSLA210409P00655000,2021-03-04 17:21:36,655.0,75.55,78.15,73.0,put,2021-04-09,0.09863013698630137,0.6810760498046875
TSLA210409P00660000,2021-03-04 17:03:44,660.0,78.5,81.1,85.14,put,2021-04-09,0.09863013698630137,0.7947731018066406
TSLA210409P00665000,2021-03-03 20:34:58,665.0,81.5,84.25,95.0,put,2021-04-09,0.09863013698630137,0.87860107421875
TSLA210409P00670000,2021-03-03 20:23:07,670.0,84.6,87.4,90.73,put,2021-04-09,0.09863013698630137,0.78125
TSLA210409P00675000,2021-03-03 20:26:53,675.0,84.25,90.7,91.67,put,2021-04-09,0.09863013698630137,0.7510185241699219
TSLA210409P00680000,2021-03-04 20:00:43,680.0,91.05,93.9,90.86,put,2021-04-09,0.09863013698630137,0.6989860534667969
TSLA210416C00560000,2021-03-04 20:41:44,560.0,98.35,99.6,96.5,call,2021-04-16,0.1178082191780822,0.7260894775390625
TSLA210416C00565000,2021-03-04 20:34:13,565.0,95.05,96.35,95.3,call,2021-04-16,0.1178082191780822,0.7477188110351562
TSLA210416C00570000,2021-03-04 20:31:01,570.0,91.9,93.15,89.2,call,2021-04-16,0.1178082191780822,0.7065773010253906
TSLA210416C00575000,2021-03-04 19:58:45,575.0,88.75,90.0,90.1,call,2021-04-16,0.1178082191780822,0.7547760009765625
TSLA210416C00580000,2021-03-04 20:27:10,580.0,85.7,86.95,81.05,call,2021-04-16,0.1178082191780822,0.6766891479492188
TSLA210416C00585000,2021-03-04 19:20:51,585.0,82.7,83.95,81.25,call,2021-04-16,0.1178082191780822,0.7157516479492188
TSLA210416C00590000,2021-03-04 20:27:10,590.0,79.75,81.0,79.7,call,2021-04-16,0.1178082191780822,0.7325363159179688
TSLA210416C00595000,2021-03-04 20:33:44,595.0,76.9,78.15,77.63,call,2021-04-16,0.1178082191780822,0.7426834106445312
TSLA210416C00600000,2021-03-04 20:57:29,600.0,74.1,75.4,74.5,call,2021-04-16,0.1178082191780822,0.7395744323730469
TSLA210416C00605000,2021-03-04 20:54:52,605.0,71.35,72.65,71.4,call,2021-04-16,0.1178082191780822,0.7368659973144531
TSLA210416C00610000,2021-03-04 20:51:25,610.0,68.7,70.0,68.42,call,2021-04-16,0.1178082191780822,0.7356643676757812
TSLA210416C00615000,2021-03-04 20:58:40,615.0,66.1,67.4,66.41,call,2021-04-16,0.1178082191780822,0.7463264465332031
TSLA210416C00620000,2021-03-04 20:59:20,620.0,63.6,64.85,63.78,call,2021-04-16,0.1178082191780822,0.749359130859375
TSLA210416C00625000,2021-03-04 20:43:42,625.0,61.15,62.4,61.4,call,2021-04-16,0.1178082191780822,0.7448577880859375
TSLA210416C00630000,2021-03-04 20:57:52,630.0,58.75,60.0,58.6,call,2021-04-16,0.1178082191780822,0.7310867309570312
TSLA210416C00635000,2021-03-04 20:50:12,635.0,56.4,57.65,56.4,call,2021-04-16,0.1178082191780822,0.7246589660644531
TSLA210416C00640000,2021-03-04 20:42:27,640.0,54.15,55.4,53.9,call,2021-04-16,0.1178082191780822,0.7147026062011719
TSLA210416C00645000,2021-03-04 20:43:42,645.0,51.9,53.2,52.5,call,2021-04-16,0.1178082191780822,0.717926025390625
TSLA210416C00650000,2021-03-04 20:54:42,650.0,49.75,50.7,49.75,call,2021-04-16,0.1178082191780822,0.705108642578125
TSLA210416C00655000,2021-03-04 20:44:50,655.0,47.65,48.9,47.2,call,2021-04-16,0.1178082191780822,0.6947708129882812
TSLA210416C00660000,2021-03-04 20:31:40,660.0,45.6,46.85,45.7,call,2021-04-16,0.1178082191780822,0.696868896484375
TSLA210416C00665000,2021-03-04 20:03:36,665.0,43.7,44.9,43.7,call,2021-04-16,0.1178082191780822,0.6930732727050781
TSLA210416C00670000,2021-03-04 20:58:43,670.0,41.8,43.0,42.03,call,2021-04-16,0.1178082191780822,0.6931686401367188
TSLA210416C00675000,2021-03-04 20:31:59,675.0,39.95,41.2,40.0,call,2021-04-16,0.1178082191780822,0.6890869140625
TSLA210416C00680000,2021-03-04 20:58:11,680.0,38.15,39.3,38.63,call,2021-04-16,0.1178082191780822,0.6926727294921875
TSLA210416P00560000,2021-03-04 20:37:43,560.0,36.3,37.5,37.6,put,2021-04-16,0.1178082191780822,0.7813453674316406
TSLA210416P00565000,2021-03-04 20:17:27,565.0,38.6,39.3,39.27,put,2021-04-16,0.1178082191780822,0.7755661010742188
TSLA210416P00570000,2021-03-04 20:56:02,570.0,40.4,41.15,41.07,put,2021-04-16,0.1178082191780822,0.7715225219726562
TSLA210416P00575000,2021-03-04 20:44:40,575.0,42.2,42.95,43.58,put,2021-04-16,0.1178082191780822,0.776519775390625
TSLA210416P00580000,2021-03-04 20:55:53,580.0,44.2,44.95,45.0,put,2021-04-16,0.1178082191780822,0.7676887512207031
TSLA210416P00585000,2021-03-04 19:47:28,585.0,45.7,47.0,47.37,put,2021-04-16,0.1178082191780822,0.7709121704101562
TSLA210416P00590000,2021-03-04 20:08:28,590.0,48.25,49.0,49.81,put,2021-04-16,0.1178082191780822,0.7749748229980469
TSLA210416P00595000,2021-03-04 20:57:39,595.0,50.35,51.2,51.5,put,2021-04-16,0.1178082191780822,0.7696533203125
TSLA210416P00600000,2021-03-04 20:59:27,600.0,52.3,53.4,53.7,put,2021-04-16,0.1178082191780822,0.7707023620605469
TSLA210416P00605000,2021-03-04 20:50:11,605.0,54.75,55.65,56.35,put,2021-04-16,0.1178082191780822,0.7773017883300781
TSLA210416P00610000,2021-03-04 20:51:49,610.0,57.1,58.1,57.62,put,2021-04-16,0.1178082191780822,0.7668304443359375
TSLA210416P00615000,2021-03-04 20:51:09,615.0,59.55,60.5,61.17,put,2021-04-16,0.1178082191780822,0.7843208312988281
TSLA210416P00620000,2021-03-04 20:51:09,620.0,62.1,62.95,63.59,put,2021-04-16,0.1178082191780822,0.7873153686523438
TSLA210416P00625000,2021-03-04 20:58:26,625.0,64.4,65.45,65.0,put,2021-04-16,0.1178082191780822,0.76690673828125
TSLA210416P00630000,2021-03-04 20:44:07,630.0,67.0,68.05,68.95,put,2021-04-16,0.1178082191780822,0.7743453979492188
TSLA210416P00635000,2021-03-04 20:08:10,635.0,69.55,70.85,73.94,put,2021-04-16,0.1178082191780822,0.7942581176757812
TSLA210416P00640000,2021-03-04 20:51:38,640.0,72.25,73.55,73.69,put,2021-04-16,0.1178082191780822,0.7512092590332031
TSLA210416P00645000,2021-03-04 20:37:25,645.0,75.15,76.35,76.65,put,2021-04-16,0.1178082191780822,0.7468223571777344
TSLA210416P00650000,2021-03-04 20:53:57,650.0,77.95,79.1,79.68,put,2021-04-16,0.1178082191780822,0.7432937622070312
TSLA210416P00655000,2021-03-04 20:47:19,655.0,80.9,82.05,82.75,put,2021-04-16,0.1178082191780822,0.7402801513671875
TSLA210416P00660000,2021-03-04 20:59:46,660.0,83.85,85.1,85.0,put,2021-04-16,0.1178082191780822,0.7276535034179688
TSLA210416P00665000,2021-03-04 20:00:32,665.0,86.95,88.15,90.1,put,2021-04-16,0.1178082191780822,0.7485198974609375
TSLA210416P00670000,2021-03-04 20:39:25,670.0,89.95,91.3,91.5,put,2021-04-16,0.1178082191780822,0.72601318359375
TSLA210416P00675000,2021-03-04 19:40:27,675.0,93.2,94.45,94.7,put,2021-04-16,0.1178082191780822,0.724639892578125
TSLA210416P00680000,2021-03-04 20:54:16,680.0,96.4,97.6,97.43,put,2021-04-16,0.1178082191780822,0.7178306579589844
TSLA210521C00575000,2021-03-04 20:43:36,575.0,109.0,110.6,108.4,call,2021-05-21,0.2136986301369863,0.7257843017578125
TSLA210521C00600000,2021-03-04 20:47:12,600.0,95.75,97.25,96.6,call,2021-05-21,0.2136986301369863,0.7462692260742188
TSLA210521C00625000,2021-03-04 20:57:25,625.0,83.7,85.1,84.41,call,2021-05-21,0.2136986301369863,0.7544708251953125
TSLA210521C00650000,2021-03-04 20:54:24,650.0,72.75,74.2,72.78,call,2021-05-21,0.2136986301369863,0.7212448120117188
TSLA210521C00675000,2021-03-04 20:43:28,675.0,62.9,64.35,61.81,call,2021-05-21,0.2136986301369863,0.6951332092285156
TSLA210521P00575000,2021-03-04 20:59:13,575.0,62.15,63.45,63.1,put,2021-05-21,0.2136986301369863,0.7674026489257812
TSLA210521P00600000,2021-03-04 20:57:18,600.0,73.85,75.15,75.45,put,2021-05-21,0.2136986301369863,0.7802581787109375
TSLA210521P00625000,2021-03-04 20:48:15,625.0,86.65,88.1,88.35,put,2021-05-21,0.2136986301369863,0.7869911193847656
TSLA210521P00650000,2021-03-04 20:27:37,650.0,100.85,102.2,106.35,put,2021-05-21,0.2136986301369863,0.7953834533691406
TSLA210521P00675000,2021-03-04 20:51:35,675.0,115.95,117.3,117.26,put,2021-05-21,0.2136986301369863,0.7416534423828125
TSLA210618C00560000,2021-03-04 17:50:56,560.0,127.8,129.6,122.42,call,2021-06-18,0.29041095890410956,0.6636619567871094
TSLA210618C00570000,2021-03-04 18:07:57,570.0,122.35,124.1,122.58,call,2021-06-18,0.29041095890410956,0.7108497619628906
TSLA210618C00580000,2021-03-04 17:49:03,580.0,117.15,118.75,114.95,call,2021-06-18,0.29041095890410956,0.6935310363769531
TSLA210618C00590000,2021-03-03 18:37:46,590.0,112.0,113.35,112.08,call,2021-06-18,0.29041095890410956,0.7150363922119141
TSLA210618C00600000,2021-03-04 20:53:49,600.0,107.1,108.65,106.68,call,2021-06-18,0.29041095890410956,0.7158660888671875
TSLA210618C00610000,2021-03-04 20:35:38,610.0,102.2,103.75,102.0,call,2021-06-18,0.29041095890410956,0.7224082946777344
TSLA210618C00620000,2021-03-04 20:36:50,620.0,97.6,99.05,98.3,call,2021-06-18,0.29041095890410956,0.7365226745605469
TSLA210618C00630000,2021-03-04 20:36:08,630.0,93.1,94.55,93.5,call,2021-06-18,0.29041095890410956,0.7257652282714844
TSLA210618C00640000,2021-03-04 20:36:41,640.0,88.8,90.3,88.75,call,2021-06-18,0.29041095890410956,0.7129096984863281
TSLA210618C00650000,2021-03-04 20:58:59,650.0,84.7,85.5,84.8,call,2021-06-18,0.29041095890410956,0.7064056396484375
TSLA210618C00660000,2021-03-04 20:36:52,660.0,80.7,82.1,80.95,call,2021-06-18,0.29041095890410956,0.7007598876953125
TSLA210618C00670000,2021-03-04 20:32:28,670.0,76.8,78.25,76.65,call,2021-06-18,0.29041095890410956,0.69183349609375
TSLA210618C00680000,2021-03-04 19:33:27,680.0,73.1,74.5,70.8,call,2021-06-18,0.29041095890410956,0.6714820861816406
TSLA210618P00560000,2021-03-04 20:27:56,560.0,66.05,67.3,66.7,put,2021-06-18,0.29041095890410956,0.7468795776367188
TSLA210618P00570000,2021-03-04 20:29:03,570.0,70.55,71.8,71.25,put,2021-06-18,0.29041095890410956,0.7476234436035156
TSLA210618P00580000,2021-03-04 20:57:37,580.0,75.2,76.45,75.75,put,2021-06-18,0.29041095890410956,0.7479572296142578
TSLA210618P00590000,2021-03-04 20:29:03,590.0,80.1,81.4,81.42,put,2021-06-18,0.29041095890410956,0.7576942443847656
TSLA210618P00600000,2021-03-04 20:53:24,600.0,85.1,86.4,86.25,put,2021-06-18,0.29041095890410956,0.760498046875
TSLA210618P00610000,2021-03-04 20:51:49,610.0,90.2,91.6,91.3,put,2021-06-18,0.29041095890410956,0.7647323608398438
TSLA210618P00620000,2021-03-04 20:51:59,620.0,95.55,96.9,96.48,put,2021-06-18,0.29041095890410956,0.7685089111328125
TSLA210618P00630000,2021-03-04 20:00:09,630.0,101.05,102.4,102.75,put,2021-06-18,0.29041095890410956,0.7652091979980469
TSLA210618P00640000,2021-03-04 20:09:24,640.0,106.7,108.15,109.58,put,2021-06-18,0.29041095890410956,0.7647705078125
TSLA210618P00650000,2021-03-04 20:59:09,650.0,112.5,113.95,113.3,put,2021-06-18,0.29041095890410956,0.7404804229736328
TSLA210618P00660000,2021-03-04 18:04:12,660.0,118.65,120.0,120.02,put,2021-06-18,0.29041095890410956,0.7394123077392578
TSLA210618P00670000,2021-03-04 20:23:19,670.0,124.55,126.15,125.95,put,2021-06-18,0.29041095890410956,0.7324028015136719
TSLA210618P00680000,2021-03-04 18:30:10,680.0,131.0,132.45,134.16,put,2021-06-18,0.29041095890410956,0.7425689697265625
TSLA210716C00560000,2021-02-26 14:39:11,560.0,136.7,138.65,128.0,call,2021-07-16,0.36712328767123287,0.6267833709716797
TSLA210716C00570000,2021-03-03 16:57:55,570.0,131.55,133.4,135.75,call,2021-07-16,0.36712328767123287,0.7246208190917969
TSLA210716C00580000,2021-03-04 19:36:02,580.0,126.5,128.35,120.61,call,2021-07-16,0.36712328767123287,0.6534767150878906
TSLA210716C00590000,2021-03-04 18:01:51,590.0,121.7,123.4,118.0,call,2021-07-16,0.36712328767123287,0.6742668151855469
TSLA210716C00600000,2021-03-04 20:59:36,600.0,116.9,118.65,117.25,call,2021-07-16,0.36712328767123287,0.7080078125
TSLA210716C00610000,2021-03-04 19:46:57,610.0,112.25,114.0,109.9,call,2021-07-16,0.36712328767123287,0.6942844390869141
TSLA210716C00620000,2021-03-04 20:57:53,620.0,107.8,109.5,107.63,call,2021-07-16,0.36712328767123287,0.7165336608886719
TSLA210716C00630000,2021-03-04 20:57:53,630.0,103.5,105.1,103.49,call,2021-07-16,0.36712328767123287,0.7110786437988281
TSLA210716C00640000,2021-03-04 16:21:47,640.0,99.3,101.0,96.35,call,2021-07-16,0.36712328767123287,0.6826210021972656
TSLA210716C00650000,2021-03-04 20:26:54,650.0,95.3,96.9,90.83,call,2021-07-16,0.36712328767123287,0.6657600402832031
TSLA210716C00660000,2021-03-04 19:20:19,660.0,91.4,93.0,86.25,call,2021-07-16,0.36712328767123287,0.6555652618408203
TSLA210716C00670000,2021-03-04 20:03:09,670.0,87.65,89.25,88.95,call,2021-07-16,0.36712328767123287,0.6945037841796875
TSLA210716C00680000,2021-03-04 20:42:31,680.0,83.9,85.65,81.56,call,2021-07-16,0.36712328767123287,0.6654644012451172
TSLA210716P00560000,2021-03-04 20:41:54,560.0,75.05,76.25,75.95,put,2021-07-16,0.36712328767123287,0.7368087768554688
TSLA210716P00570000,2021-03-04 20:25:46,570.0,79.55,81.05,80.85,put,2021-07-16,0.36712328767123287,0.7395553588867188
TSLA210716P00580000,2021-03-04 20:41:54,580.0,84.45,85.9,85.65,put,2021-07-16,0.36712328767123287,0.7414627075195312
TSLA210716P00590000,2021-03-04 17:02:16,590.0,89.65,91.05,92.6,put,2021-07-16,0.36712328767123287,0.7588958740234375
TSLA210716P00600000,2021-03-04 20:54:33,600.0,94.75,96.25,95.82,put,2021-07-16,0.36712328767123287,0.7491683959960938
TSLA210716P00610000,2021-03-04 20:51:59,610.0,100.15,101.55,101.13,put,2021-07-16,0.36712328767123287,0.7541942596435547
TSLA210716P00620000,2021-03-04 19:00:25,620.0,105.65,107.15,109.95,put,2021-07-16,0.36712328767123287,0.7822895050048828
TSLA210716P00630000,2021-03-04 17:35:34,630.0,111.3,112.75,113.05,put,2021-07-16,0.36712328767123287,0.7564258575439453
TSLA210716P00640000,2021-03-04 18:27:40,640.0,117.1,118.6,128.4,put,2021-07-16,0.36712328767123287,0.8147335052490234
TSLA210716P00650000,2021-03-04 20:49:57,650.0,123.0,124.55,124.62,put,2021-07-16,0.36712328767123287,0.7404708862304688
TSLA210716P00660000,2021-03-04 18:22:19,660.0,129.0,130.7,135.18,put,2021-07-16,0.36712328767123287,0.7651996612548828
TSLA210716P00670000,2021-03-04 15:03:36,670.0,135.2,136.95,146.52,put,2021-07-16,0.36712328767123287,0.7948875427246094
TSLA210716P00680000,2021-03-04 19:34:19,680.0,141.6,143.95,148.5,put,2021-07-16,0.36712328767123287,0.7612037658691406
